1	1098.5	8365	9017.4
2	1138.5	8992.5	9036.6
3	1178.5	9620	9055.8
4	1218.5	10247.5	9075
5	1258.5	10875	9094.2
6	1298.5	11502.5	9113.4
7	1338.5	12130	9132.6
8	1378.5	12757.5	9151.8
9	1418.5	13385	9171
10	1458.5	14012.5	9190.2
11	1498.5	14640	9209.4
12	1538.5	15267.5	9228.6
13	1578.5	15895	9247.8
14	1618.5	16522.5	9267
15	1658.5	17150	9286.2
16	1698.5	17777.5	9305.4
17	1738.5	18405	9324.6
18	1778.5	19032.5	9343.8
19	1818.5	19660	9363
20	1858.5	20287.5	9382.2
21	1898.5	20915	9401.4
22	1938.5	21542.5	9420.6
23	1978.5	22170	9439.8
24	2018.5	22797.5	9459
25	2058.5	23425	9478.2
26	2098.5	24052.5	9497.4
27	2138.5	24680	9516.6
28	2178.5	25307.5	9535.8
29	2218.5	25935	9555
30	2258.5	26562.5	9574.2
31	2298.5	27190	9593.4
32	2338.5	27817.5	9612.6
33	2378.5	28445	9631.8
34	2418.5	29072.5	9651
35	2458.5	29700	9670.2
36	2498.5	30327.5	9689.4
37	2538.5	30955	9708.6
38	2578.5	31582.5	9727.8
39	2618.5	32210	9747
40	2658.5	32837.5	9766.2
41	2698.5	33465	9785.4
42	2738.5	34092.5	9804.6
43	2778.5	34720	9823.8
44	2818.5	35347.5	9843
45	2858.5	35975	9862.2
46	2898.5	36602.5	9881.4
47	2938.5	37230	9900.6
48	2978.5	37857.5	9919.8
49	3018.5	38485	9939
50	3058.5	39112.5	9958.2
51	3098.5	39740	9977.4
52	3138.5	40367.5	9996.6
53	3178.5	40995	10015.8
54	3218.5	41622.5	10035
55	3258.5	42250	10054.2
56	3298.5	42877.5	10073.4
57	3338.5	43505	10092.6
58	3378.5	44132.5	10111.8
59	3418.5	44760	10131
60	3458.5	45387.5	10150.2
61	3498.5	46015	10169.4
62	3538.5	46642.5	10188.6
63	3578.5	47270	10207.8
64	3618.5	47897.5	10227
65	3658.5	48525	10246.2
66	3698.5	49152.5	10265.4
67	3738.5	49780	10284.6
68	3778.5	50407.5	10303.8
69	3818.5	51035	10323
70	3858.5	51662.5	10342.2
71	3898.5	52290	10361.4
72	3938.5	52917.5	10380.6
73	3978.5	53545	10399.8
74	4018.5	54172.5	10419
75	4058.5	54800	10438.2
76	4098.5	55427.5	10457.4
77	4138.5	56055	10476.6
78	4178.5	56682.5	10495.8
79	4218.5	57310	10515
80	4258.5	57937.5	10534.2
81	4298.5	58565	10553.4
82	4338.5	59192.5	10572.6
83	4378.5	59820	10591.8
84	4418.5	60447.5	10611
85	4458.5	61075	10630.2
86	4498.5	61702.5	10649.4
87	4538.5	62330	10668.6
88	4578.5	62957.5	10687.8
89	4618.5	63585	10707
90	4658.5	64212.5	10726.2
91	4698.5	64840	10745.4
92	4738.5	65467.5	10764.6
93	4778.5	66095	10783.8
94	4818.5	66722.5	10803
95	4858.5	67350	10822.2
96	4898.5	67977.5	10841.4
97	4938.5	68605	10860.6
98	4978.5	69232.5	10879.8
99	5018.5	69860	10899
100	5058.5	70487.5	10918.2
